,Tờ khai,Ngày đăng ký,Tên nơi mở tờ khai,Mã doanh nghiệp XNK,Tên doanh nghiệp XNK,Đơn vị đối tác,Mã hàng khai báo,Số thứ tự hàng,Tên hàng,Đơn giá khai báo(USD),Đơn giá NT khai báo,Đơn giá điều chỉnh(USD),Đơn giá NT điều chỉnh,PP khai báo,PP áp giá,Nguyên tệ,Tỷ giá nguyên tệ,Tỷ giá USD,Lượng,Đơn vị tính,Tên nuớc xuất xứ,Số hợp đồng,Ngày hợp đồng,Mã phương thức thanh toán,Điều kiện giao hàng,Mã phương tiện vận chuyển,Phương tiện vận chuyển,Kiểm tra giá cấp Tổng cục,Kiểm tra giá cấp Cục,Kiểm tra giá cấp Chi cục,Thuế suất XNK,Thuế suất TTĐB,Thuế suất VAT,Thuế suất tự vệ,Thuế XNK,Thuế TTĐB,Thuế VAT,Thuế môi trường,Thuế tự vệ,Xếp hạng DN,Trạng thái,Kết quả kiểm tra STQ,Nước nhập khẩu,Ngày KTG chi cục,Kết quả TVG chi cục,Kết quả TVG cục,Mặt hàng,Nhãn hiệu,Model
390,105565198542/A11/15BB,2023-07-06,HUUNGHILS,'0102137860,Công Ty TNHH Cung ứng Và Dịch Vụ Ngọc ánh,"GUANGXI BANGYOU TRADE CO., LTD",'87051000,1,"Ô tô cần cẩu(loại 2 cabin).Hiệu XCMG,Model:XZJ5337JQZ25K.Động cơ diesel SC9DF290Q6,CS:213KW.Sức nâng lớn nhất 25 tấn.Trung Quốc SX năm 2021.Hàng đã qua sử dụng",67000.0,67000.0,67000.0,67000.0,,,USD,23390.0,23390,1,UNIT,CN,NA-20230522,2023-05-22,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,125370400.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU(LOẠI 2 CABIN),XCMG,XZJ5337JQZ25K
391,105571439960/A11/15BB,2023-07-11,HUUNGHILS,'3703034992,CôNG TY TNHH MáY Và THIếT Bị QUốC Tế NAM PHáT,"PINGXIANG TIANYI IMP.&EXP. TRADE CO.,LTD",'87051000,1,"Xe cần trục bánh lốp 2 cabin, sức nâng 110 tấn, nhãn hiệu ZOOMLION,Model ZLJ5550JQZ110V, số khung L5E6H5D46BA000262, Trung Quốc sản xuất năm 2012. Hàng đã qua sử dụng. Hàng đồng bộ tháo rời.",190000.0,190000.0,,,,,USD,23560.0,23560,1,PCE,CN,009-TYGX23,2023-06-27,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,358112000.0,0,0,,,,VN,,,,XE CẦN TRỤC BÁNH LỐP 2 CABIN,ZOOMLION,ZLJ5550JQZ110V
392,105562827641/A11/15BB,2023-07-05,HUUNGHILS,'4201974553,CôNG TY TNHH ĐầU Tư THIếT Bị XâY DựNG Và DịCH Vụ VIệT PHáT,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Ô tô cần cẩu (loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5311JQZ20E.Động cơ diesel,model động cơ:WP7.270E51,CS:199KW.Sức nâng lớn nhất 20 tấn.Tự trọng:30470kg.TQ SX năm 2020.Hàng đã qua sử dụng",35000.0,35000.0,,,,,USD,23390.0,23390,1,UNIT,CN,VP2023-2406,2023-06-24,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,65492000.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU (LOẠI 2 CABIN),ZOOMLION,ZLJ5311JQZ20E
393,105562827642/A11/15BB,2023-07-05,HUUNGHILS,'4201974553,CôNG TY TNHH ĐầU Tư THIếT Bị XâY DựNG Và DịCH Vụ VIệT PHáT,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Ô tô cần cẩu (loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5311JQZ20E.Động cơ diesel,model động cơ:WP7.270E51,CS:199KW.Sức nâng lớn nhất 20 tấn.Tự trọng:30470kg.TQ SX năm 2020.Hàng đã qua sử dụng",35000.0,35000.0,,,,,USD,23390.0,23390,1,UNIT,CN,VP2023-2406,2023-06-24,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,65492000.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU (LOẠI 2 CABIN),ZOOMLION,ZLJ5311JQZ20E
394,105561295931/A11/15BB,2023-07-05,HUUNGHILS,'0107783709,CôNG TY Cổ PHầN PHáT TRIểN MáY THăNG LONG,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC, 6X4, Model ZZ5257GJBN4047E1, tay lái thuận,TT:15650 kg, TTLCT:25000 kg, cs ĐC 276 kw, lốp 12.00R20, dung tích bồn 12m3, cabin đơn. Mới 100%,SX 2022",46400.0,46400.0,,,,,USD,23390.0,23390,5,UNIT,CN,YF226445XS,2023-03-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,434118400.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
395,105561295932/A11/15BB,2023-07-05,HUUNGHILS,'0107783709,CôNG TY Cổ PHầN PHáT TRIểN MáY THăNG LONG,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC, 6X4, Model ZZ5257GJBN4047E1, tay lái thuận,TT:15650 kg, TTLCT:25000 kg, cs ĐC 276 kw, lốp 12.00R20, dung tích bồn 12m3, cabin đơn. Mới 100%,SX 2022",46400.0,46400.0,,,,,USD,23390.0,23390,5,UNIT,CN,YF226445XS,2023-03-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,434118400.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
396,105561295933/A11/15BB,2023-07-05,HUUNGHILS,'0107783709,CôNG TY Cổ PHầN PHáT TRIểN MáY THăNG LONG,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC, 6X4, Model ZZ5257GJBN4047E1, tay lái thuận,TT:15650 kg, TTLCT:25000 kg, cs ĐC 276 kw, lốp 12.00R20, dung tích bồn 12m3, cabin đơn. Mới 100%,SX 2022",46400.0,46400.0,,,,,USD,23390.0,23390,5,UNIT,CN,YF226445XS,2023-03-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,434118400.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
397,105561295934/A11/15BB,2023-07-05,HUUNGHILS,'0107783709,CôNG TY Cổ PHầN PHáT TRIểN MáY THăNG LONG,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC, 6X4, Model ZZ5257GJBN4047E1, tay lái thuận,TT:15650 kg, TTLCT:25000 kg, cs ĐC 276 kw, lốp 12.00R20, dung tích bồn 12m3, cabin đơn. Mới 100%,SX 2022",46400.0,46400.0,,,,,USD,23390.0,23390,5,UNIT,CN,YF226445XS,2023-03-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,434118400.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
398,105561464301/A11/15BB,2023-07-05,HUUNGHILS,'0102137860,Công Ty TNHH Cung ứng Và Dịch Vụ Ngọc ánh,"SHANGHAI SHENLING TRADE DEVELOPMENT CO., LTD",'87059090,1,"Ô tô bơm bê tông.Nhãn hiệu:JIE FANG.Model:ZLJ5140THBJE.Đ/c:Diesel CA4DLD-18E5,euro 5,CS:134Kw.H/thống bơm:ZOOMLION (không có cần bơm).TT 13605Kg,TTL:13800Kg.SX:2018.Đã qua s/dụng",30000.0,30000.0,,,,,USD,23390.0,23390,1,UNIT,CN,SH1506-2023,2023-06-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,56136000.0,0,0,,,,VN,,,,Ô TÔ BƠM BÊ TÔNG,JIE FANG,ZLJ5140THBJE
399,105575194911/A11/10BB,2023-07-11,TTHUYHG,'0102642662,Công Ty Cổ Phần Đầu Tư Xây Dựng Vĩnh Phát,"GUANGXI PINGXIANG JUNCAI IMPORT AND EXPORT TRADE CO., LTD.",'87059090,1,"Ô tô bơm bê tông.Nhãn hiệu:SANY.Model:SY5143THBE.Đ/c:Diesel YC4EG185-50,euro 5,CS:136Kw.H/thống bơm:SANY (không có cần bơm).TT 13370Kg,TTL:13500Kg.SX:2020.Đã qua s/dụng",37600.0,37600.0,,,,,USD,23560.0,23560,1,UNIT,CN,VP2023-0307,2023-03-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,70868480.0,0,0,,,,VN,,,,Ô TÔ BƠM BÊ TÔNG,SANY,SY5143THBE
400,105575194912/A11/10BB,2023-07-11,TTHUYHG,'0102642662,Công Ty Cổ Phần Đầu Tư Xây Dựng Vĩnh Phát,"GUANGXI PINGXIANG JUNCAI IMPORT AND EXPORT TRADE CO., LTD.",'87059090,1,"Ô tô bơm bê tông.Nhãn hiệu:SANY.Model:SY5143THBE.Đ/c:Diesel YC4EG185-50,euro 5,CS:136Kw.H/thống bơm:SANY (không có cần bơm).TT 13370Kg,TTL:13500Kg.SX:2020.Đã qua s/dụng",37600.0,37600.0,,,,,USD,23560.0,23560,1,UNIT,CN,VP2023-0307,2023-03-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,70868480.0,0,0,,,,VN,,,,Ô TÔ BƠM BÊ TÔNG,SANY,SY5143THBE
401,105575007313/A11/10BB,2023-07-11,TTHUYHG,'0901117765,CôNG TY TNHH XUấT NHậP KHẩU QUốC Tế APUTA,"GUANGXI BANGYOU TRADE CO., LTD",'87059090,1,"Ô tô bơm bê tông.Nhãn hiệu:SITRAK.Model:ZLJ5230THBKF.Đ/c:Diesel MC07.31-60,euro 6,CS:228Kw.H/thống bơm:ZOOMLION(cần bơm 37,1m).TT 22870Kg,TTL:23000Kg.SX:2021.Hàng mới, chưa qua sử dụng",162600.0,162600.0,,,,,USD,23560.0,23560,1,UNIT,CN,AP0723-08,2023-04-07,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,306468480.0,0,0,,,,VN,,,,Ô TÔ BƠM BÊ TÔNG,SITRAK,ZLJ5230THBKF
402,105580333720/A11/15BB,2023-07-13,HUUNGHILS,'0106464788,Công Ty TNHH Xuất Nhập Khẩu Đầu Tư Thương Mại An Thịnh,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87054000,1,"Ô tô trộn bê tông,nhãn hiệu:HOWO,Model XZS5316GJBBM1,Đ/c:Diesel MC07.34-50,EURO 5,CS 248Kw.H/thống trộn:XCMG.loại:14m3.TT:13400Kg.TTLCT:31000Kg.Sx:2020.Đã qua sử dụng",23000.0,23000.0,,,,,USD,23560.0,23560,1,UNIT,CN,IVAT-080723,2023-08-07,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,43350400.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,HOWO,XZS5316GJBBM1
403,105580446750/A11/15BB,2023-07-13,HUUNGHILS,'0104937252,CôNG TY TNHH NEWSING,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Cần trục bánh lốp(loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5322JQZ30V.Động cơ diesel WP10.270,CS:199KW.Sức nâng lớn nhất 30 tấn. Tự trọng: 31870kg.Trung Quốc SX năm 2014.Hàng đã qua sử dụng",46700.0,46700.0,,,,,USD,23560.0,23560,1,UNIT,CN,NS2023-2006-1,2023-06-20,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,88020160.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP(LOẠI 2 CABIN),ZOOMLION,ZLJ5322JQZ30V
404,105580446751/A11/15BB,2023-07-13,HUUNGHILS,'0104937252,CôNG TY TNHH NEWSING,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Cần trục bánh lốp(loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5322JQZ30V.Động cơ diesel WP10.270,CS:199KW.Sức nâng lớn nhất 30 tấn. Tự trọng: 31870kg.Trung Quốc SX năm 2014.Hàng đã qua sử dụng",46700.0,46700.0,,,,,USD,23560.0,23560,1,UNIT,CN,NS2023-2006-1,2023-06-20,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,88020160.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP(LOẠI 2 CABIN),ZOOMLION,ZLJ5322JQZ30V
405,105580725610/A11/15BB,2023-07-13,HUUNGHILS,'0107017831,Công Ty TNHH Cơ Giới Thuận Phát,"GUANGXI BANGYOU TRADE CO., LTD",'87051000,1,"Cần trục bánh lốp(loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5419JQZ50V.Động cơ diesel WP10.336,CS:247KW.Sức nâng lớn nhất 50 tấn. Tự trọng: 40470kg.Trung Quốc SX năm 2013.Hàng đã qua sử dụng",46700.0,46700.0,,,,,USD,23560.0,23560,1,UNIT,CN,TP2023-1606,2023-06-16,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,88020160.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP(LOẠI 2 CABIN),ZOOMLION,ZLJ5419JQZ50V
406,105583211530/A11/15BB,2023-07-14,HUUNGHILS,'0104999996,Công Ty Cổ Phần Kinh Doanh Thương Mại Và Dịch Vụ Trường Thịnh,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC,model ZZ5257GJBN4047E1,cabin đơn 1 giường, CTBX 6x4,ĐC diesel,CS 276kW,TT 15650kg,TTLCT 25000kg,DTXL 9726cm3,mới 100%,sx 2023,Lốp12.00R20,tay lái thuận,Euro V",46200.0,46200.0,,,,,USD,23560.0,23560,5,UNIT,CN,YF236405XS-2,2023-12-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,435388800.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
407,105583211531/A11/15BB,2023-07-14,HUUNGHILS,'0104999996,Công Ty Cổ Phần Kinh Doanh Thương Mại Và Dịch Vụ Trường Thịnh,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC,model ZZ5257GJBN4047E1,cabin đơn 1 giường, CTBX 6x4,ĐC diesel,CS 276kW,TT 15650kg,TTLCT 25000kg,DTXL 9726cm3,mới 100%,sx 2023,Lốp12.00R20,tay lái thuận,Euro V",46200.0,46200.0,,,,,USD,23560.0,23560,5,UNIT,CN,YF236405XS-2,2023-12-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,435388800.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
408,105583211532/A11/15BB,2023-07-14,HUUNGHILS,'0104999996,Công Ty Cổ Phần Kinh Doanh Thương Mại Và Dịch Vụ Trường Thịnh,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC,model ZZ5257GJBN4047E1,cabin đơn 1 giường, CTBX 6x4,ĐC diesel,CS 276kW,TT 15650kg,TTLCT 25000kg,DTXL 9726cm3,mới 100%,sx 2023,Lốp12.00R20,tay lái thuận,Euro V",46200.0,46200.0,,,,,USD,23560.0,23560,5,UNIT,CN,YF236405XS-2,2023-12-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,435388800.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
409,105579945221/A11/15BB,2023-07-13,HUUNGHILS,'0107459822,CôNG TY Cổ PHầN ô Tô CHUYêN DùNG TUấN PHươNG,"HUBEI HUACUN TRADE CO.,.LTD",'87059050,1,"Ô tô quét đường(4x2) Nhãn hiệu:ISUZU, model HCQ5072TSLQL5, tự trọng 4910 kg, tải trọng 2000 kg, KLTB 7040 kg, d/c diesel 4KH1CN5HS, cs 96 kw,euro4, lốp 7.00R16 tay lái bên trái, mới 100% sx 2023",34000.0,34000.0,,,,,USD,23560.0,23560,3,PCE,CN,23/TP-HH/23,2023-12-07,LC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,192249600.0,0,0,,,,VN,,,,Ô TÔ QUÉT ĐƯỜNG(4X2),ISUZU,HCQ5072TSLQL5
410,105579945223/A11/15BB,2023-07-13,HUUNGHILS,'0107459822,CôNG TY Cổ PHầN ô Tô CHUYêN DùNG TUấN PHươNG,"HUBEI HUACUN TRADE CO.,.LTD",'87059050,1,"Ô tô quét đường(4x2) Nhãn hiệu:ISUZU, model HCQ5072TSLQL5, tự trọng 4910 kg, tải trọng 2000 kg, KLTB 7040 kg, d/c diesel 4KH1CN5HS, cs 96 kw,euro5, lốp 7.00R16 tay lái bên trái, mới 100% sx 2023",34000.0,34000.0,,,,,USD,23560.0,23560,3,PCE,CN,23/TP-HH/23,2023-12-07,LC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,192249600.0,0,0,,,,VN,,,,Ô TÔ QUÉT ĐƯỜNG(4X2),ISUZU,HCQ5072TSLQL5
411,105606225100/A11/03TG,2023-07-25,CHPKVIII,'0500574676,CôNG TY Cổ PHầN SCI E&C,"HENAN GENGLI MACHINERY CO., LTD.",'87059090,1,"Xe phun bê tông, Model: GHP3515F, Hiệu: GL. Động cơ diesel. S khung/s máy: LVBV5PDC2PW803427/ CE423000344. Chiều cao phun tối đa: 15.8m. Nsx: HENAN GENGLI MACHINERY CO., LTD. Năm SX: 2023. Mới 100%",120900.0,120900.0,120900.0,120900.0,,,USD,23470.0,23470,1,SET,CN,GL230608,2023-08-06,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,227001840.0,0,0,,,,VN,,,,XE PHUN BÊ TÔNG,GL,GHP3515F
412,105583528150/A11/15BB,2023-07-14,HUUNGHILS,'0104937252,CôNG TY TNHH NEWSING,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Cần trục bánh lốp(loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5419JQZ50V.Động cơ diesel WP10.336,CS:247KW.Sức nâng lớn nhất 50 tấn. Tự trọng: 40470kg.Trung Quốc SX năm 2013.Hàng đã qua sử dụng",46700.0,46700.0,,,,,USD,23560.0,23560,1,UNIT,CN,NS2023-1506,2023-06-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,88020160.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP(LOẠI 2 CABIN),ZOOMLION,ZLJ5419JQZ50V
413,105587037510/A11/15BB,2023-07-17,HUUNGHILS,'0108698446,CôNG TY TNHH THươNG MạI XUấT NHậP KHẩU A&BB,"HUNAN JINKE INTERNATIONAL TRADE CO., LTD",'87051000,1,"Cần trục bánh lốp, Nhãn hiệu ZOOMLION, Model: ZLJ5322JQZ30V , đ/cơ Diesel, Công suất 199kw. DTXL: 9726cc, cabin đôi.Tải trọng cẩu lớn nhất 30 tấn, Trung Quốc sản xuất năm 2012, đã qua sử dụng",40000.0,40000.0,,,,,USD,23475.0,23475,1,PCE,CN,07HJ-ABB2023,2023-11-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,75120000.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP,ZOOMLION,ZLJ5322JQZ30V
414,105585343030/A11/15BB,2023-07-17,HUUNGHILS,'0108698446,CôNG TY TNHH THươNG MạI XUấT NHậP KHẩU A&BB,"HUNAN JINKE INTERNATIONAL TRADE CO., LTD",'87051000,1,"Cần trục bánh lốp, Nhãn hiệu ZOOMLION, Model: ZLJ5550JQZ130V , đ/cơ Diesel, Công suất 320kw. DTXL: 11946cc, cabin đôi.Tải trọng cẩu lớn nhất 130 tấn, Trung Quốc sản xuất năm 2012, đã qua sử dụng",101000.0,101000.0,,,,,USD,23475.0,23475,1,PCE,CN,08PS-ABB2023,2023-10-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,189678000.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP,ZOOMLION,ZLJ5550JQZ130V
415,105585457020/A11/15BB,2023-07-17,HUUNGHILS,'0110064888,CôNG TY TNHH XUấT NHậP KHẩU ĐứC AN KHANG,"HUNAN JINKE INTERNATIONAL TRADE CO., LTD",'87051000,1,"Cần trục bánh lốp, nhãn hiệu: XCMG. Model: XZJ5501JQZ80K,số khung:LXGCPA503DA009771,Số động cơ: 1413E030062,ĐC diesel 276KW/1900 rpm,Đã qua sử dụng, sản xuất năm 2013. sức nâng lớn nhất: 80T.",84000.0,84000.0,,,,,USD,23475.0,23475,1,PCE,CN,11052023DAK,2023-11-05,TTR,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,157752000.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP,XCMG,XZJ5501JQZ80K
416,105585457021/A11/15BB,2023-07-17,HUUNGHILS,'0110064888,CôNG TY TNHH XUấT NHậP KHẩU ĐứC AN KHANG,"HUNAN JINKE INTERNATIONAL TRADE CO., LTD",'87051000,1,"Cần trục bánh lốp, nhãn hiệu: XCMG. Model: XZJ5501JQZ80K,số khung:LXGCPA503DA009771,Sđc: WP12375N 1413E030062 ,ĐC diesel 276KW/1900 rpm,Đã qua sử dụng, sản xuất năm 2013. sức nâng lớn nhất: 80T.",84000.0,84000.0,,,,,USD,23475.0,23475,1,PCE,CN,11052023DAK,2023-11-05,TTR,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,157752000.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP,XCMG,XZJ5501JQZ80K
417,105587258230/A11/15BB,2023-07-17,HUUNGHILS,'4900775215,Công Ty TNHH Mtv Thương Mại Và Xuất Nhập Khẩu Ngọc Linh,"PINGXIANG CITY HONGHUA IMPORT AND EXPORT CO., LTD",'87051000,1,"Cần trục bánh lốp, Nhãn hiệu: ZOOMLION, Model: ZLJ5322JQZ30V, động cơ Diesel, Công suất 199kw. DTXL 9726cc, Cabin đôi,Tải trọng cẩu lớn nhất 30 tấn.Trung Quốc sản xuất năm 2013, đã qua sử dụng",48800.0,48800.0,,,,,USD,23475.0,23475,1,PCE,CN,08HH-NL2023,2023-10-06,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,91646400.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP,ZOOMLION,ZLJ5322JQZ30V
418,105588379040/A11/15BB,2023-07-18,HUUNGHILS,'0103170596,Công Ty Cổ Phần Thiết Bị Và Phụ Tùng Đông Dương,"GUANGXI BANGYOU TRADE CO., LTD",'87054000,1,"Ô tô trộn bê tông hiệu SHACMAN, model: CLY5314GJB30E1, động cơ diesel, công suất 250kw, tay lái thuận, DT bồn 12m3, DT xi lanh 7470cm3, TT 13750kg, TTLCT 31000kg, sản xuất 2020, đã qua sử dụng",24755.0,24755.0,,,,,USD,23475.0,23475,2,UNIT,CN,INV230703IND,2023-03-07,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,92979780.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,SHACMAN,CLY5314GJB30E1
419,105588493841/A11/15BB,2023-07-18,HUUNGHILS,'0104985746,Công Ty Cổ Phần ô Tô Thương Mại Quốc Tế Việt,"HUBEI HUACUN TRADE CO., LTD",'87059050,1,"Ô tô xi téc phun nước rửa đường hiệu Howo, model CSC5164GSS3, ctbx 4x2, tự trọng 6805kg, TTLCT 16000kg, động cơ diesel cs132kw, lốp 10.00R20, cabin đơn D912, xi téc 9m3, tay lái thuận, mới 100%,sx2023",28458.9666,204600.0,,,,,CNY,3265.27,23475,2,UNIT,CN,06/QTV-HH/23,2023-08-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,106891878.72,0,0,,,,VN,,,,Ô TÔ XI TÉC PHUN NƯỚC RỬA ĐƯỜNG,HOWO,CSC5164GSS3
420,105594437800/A11/15BB,2023-07-20,HUUNGHILS,'4900775215,Công Ty TNHH Mtv Thương Mại Và Xuất Nhập Khẩu Ngọc Linh,"GUANGXI PINGXIANG SHENGHE IMPORT AND EXPORT TRADE CO., LTD",'87051000,1,"Cần trục bánh lốp, Nhãn hiệu: XCMG, Model: XZJ5424JQZ50K, động cơ Diesel, Công suất 276kw. DTXL 9726cc, Cabin đôi,Tải trọng cẩu lớn nhất 50 tấn.Trung Quốc sản xuất năm 2016, đã qua sử dụng",51500.0,51500.0,,,,,USD,23475.0,23475,1,PCE,CN,05SH-NL2023,2023-06-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,96717000.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP,XCMG,XZJ5424JQZ50K
421,105596021200/A11/03EE,2023-07-21,CDINHVUHP,'0106895167,Công Ty TNHH Hangcha Việt Nam,"ZHEJIANG EP EQUIPMENT IMP&EXP CO.,LTD.",'87059090,5,"Xe quét sàn dùng trong nhà xưởn,g hiệu EP, model ZL-X700J có số khung ZL262370080,không lưu thông được ngoài đường mới 100%, sản xuất năm 2023.",2810.4478,2800.0,,,,,USD,23475.0,23475,1,UNIT,CN,ZL23XHCTY1011,2023-10-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5278020.8955,0,0,,,,VN,,,,XE QUÉT SÀN DÙNG TRONG NHÀ XƯỞN,EP,ZL-X700J
422,105598392320/A11/15BB,2023-07-21,HUUNGHILS,'4201974553,CôNG TY TNHH ĐầU Tư THIếT Bị XâY DựNG Và DịCH Vụ VIệT PHáT,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Cần trục bánh lốp (loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5392JQZ35H.Động cơ diesel,model động cơ:SC9DF320.1Q6,CS:235KW.Sức nâng lớn nhất 35 tấn.Tự trọng:38870kg.TQ SX năm 2022",51000.0,51000.0,,,,,USD,23475.0,23475,1,UNIT,CN,VP2023-0407,2023-04-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,95778000.0,0,0,,,,VN,,,,CẦN TRỤC BÁNH LỐP (LOẠI 2 CABIN),ZOOMLION,ZLJ5392JQZ35H
